run_id,path_id,fee_param,xsol_param,depeg_event,run_duration,sol_pool_activations,xsol_pool_activations,total_pool_activations
35.15,1,1.45,1.4,False,1411,0,45,45
53.18,1,1.55,1.45,False,1411,0,44,44
41.9,1,1.5,1.3,False,1411,0,29,29
25.14,1,1.4,1.25,False,1411,0,37,37
30.6,1,1.45,1.15,True,484,0,7,7
55.4,1,1.55,1.55,False,1411,0,55,55
11.6,1,1.3,1.1,True,377,0,2,2
13.9,1,1.3,1.2,True,486,0,6,6
24.9,1,1.4,1.2,True,668,0,11,11
10.12,1,1.25,1.25,True,486,0,17,17
10.5,1,1.25,1.25,True,668,0,24,24
2.7,1,1.15,1.1,True,484,0,3,3
10.6,1,1.25,1.25,True,668,0,32,32
10.11,1,1.25,1.25,True,668,0,28,28
29.9,1,1.45,1.1,True,484,0,9,9
55.7,1,1.55,1.55,False,1411,0,43,43
30.5,1,1.45,1.15,True,377,0,5,5
45.11,1,1.5,1.5,False,1411,0,62,62
45.5,1,1.5,1.5,False,1411,0,61,61
38.5,1,1.5,1.15,True,377,0,11,11
47.2,1,1.55,1.15,True,484,0,1,1
47.2,1,1.55,1.15,True,484,0,6,6
47.2,1,1.55,1.15,True,484,0,1,1
47.2,1,1.55,1.15,True,484,0,6,6
20.16,1,1.35,1.3,False,1411,0,40,40
22.9,1,1.4,1.1,True,484,0,3,3
33.5,1,1.45,1.3,False,1411,0,47,47
9.17,1,1.25,1.2,True,486,0,9,9
52.18,1,1.55,1.4,False,1411,0,26,26
31.7,1,1.45,1.2,True,486,0,7,7
18.17,1,1.35,1.2,True,484,0,8,8
55.6,1,1.55,1.55,False,1411,0,41,41
14.8,1,1.3,1.25,True,668,0,15,15
30.4,1,1.45,1.15,True,668,0,15,15
6.1,1,1.2,1.2,True,484,0,18,18
6.1,1,1.2,1.2,True,484,0,8,8
6.1,1,1.2,1.2,True,484,0,18,18
6.1,1,1.2,1.2,True,484,0,8,8
10.7,1,1.25,1.25,True,668,0,20,20
23.9,1,1.4,1.15,True,484,0,11,11
11.13,1,1.3,1.1,True,487,0,2,2
20.11,1,1.35,1.3,False,1411,0,36,36
42.6,1,1.5,1.35,False,1411,0,25,25
15.6,1,1.3,1.3,False,1411,0,54,54
52.8,1,1.55,1.4,False,1411,0,37,37
47.3,1,1.55,1.15,True,377,0,6,6
21.15,1,1.35,1.35,False,1411,0,61,61
14.19,1,1.3,1.25,True,668,0,22,22
36.13,1,1.45,1.45,False,1411,0,61,61
42.19,1,1.5,1.35,False,1411,0,44,44
7.6,1,1.25,1.1,True,484,0,1,1
51.2,1,1.55,1.35,False,1411,0,35,35
51.2,1,1.55,1.35,False,1411,0,32,32
51.2,1,1.55,1.35,False,1411,0,35,35
51.2,1,1.55,1.35,False,1411,0,32,32
49.13,1,1.55,1.25,False,1411,0,30,30
1.13,1,1.1,1.1,True,376,0,2,2
54.15,1,1.55,1.5,False,1411,0,47,47
40.19,1,1.5,1.25,True,668,0,24,24
43.11,1,1.5,1.4,False,1411,0,38,38
7.11,1,1.25,1.1,True,486,0,1,1
22.5,1,1.4,1.1,True,484,0,15,15
20.2,1,1.35,1.3,False,1411,0,38,38
20.2,1,1.35,1.3,False,1411,0,40,40
20.2,1,1.35,1.3,False,1411,0,38,38
20.2,1,1.35,1.3,False,1411,0,40,40
33.19,1,1.45,1.3,False,1411,0,34,34
45.9,1,1.5,1.5,False,1411,0,41,41
16.11,1,1.35,1.1,True,486,0,8,8
51.15,1,1.55,1.35,False,1411,0,42,42
27.8,1,1.4,1.35,False,1411,0,56,56
44.18,1,1.5,1.45,False,1411,0,34,34
48.4,1,1.55,1.2,True,486,0,6,6
47.13,1,1.55,1.15,True,377,0,1,1
34.8,1,1.45,1.35,False,1411,0,42,42
49.12,1,1.55,1.25,False,1411,0,31,31
54.8,1,1.55,1.5,False,1411,0,57,57
54.12,1,1.55,1.5,False,1411,0,51,51
39.12,1,1.5,1.2,True,484,0,9,9
9.9,1,1.25,1.2,True,486,0,3,3
51.3,1,1.55,1.35,False,1411,0,37,37
1.6,1,1.1,1.1,True,484,0,1,1
22.13,1,1.4,1.1,True,487,0,2,2
21.14,1,1.35,1.35,False,1411,0,37,37
50.19,1,1.55,1.3,False,1411,0,39,39
36.12,1,1.45,1.45,False,1411,0,63,63
47.12,1,1.55,1.15,True,377,0,3,3
34.9,1,1.45,1.35,False,1411,0,25,25
16.16,1,1.35,1.1,True,518,0,11,11
51.14,1,1.55,1.35,False,1411,0,22,22
48.3,1,1.55,1.2,True,668,0,15,15
20.5,1,1.35,1.3,False,1411,0,28,28
7.16,1,1.25,1.1,True,377,0,2,2
51.17,1,1.55,1.35,False,1411,0,36,36
13.14,1,1.3,1.2,True,484,0,10,10
26.14,1,1.4,1.3,False,1411,0,36,36
47.11,1,1.55,1.15,True,377,0,3,3
40.4,1,1.5,1.25,False,1411,0,20,20
28.7,1,1.4,1.4,False,1411,0,54,54
15.18,1,1.3,1.3,False,1411,0,47,47
35.4,1,1.45,1.4,False,1411,0,32,32
43.6,1,1.5,1.4,False,1411,0,33,33
49.11,1,1.55,1.25,True,668,0,18,18
36.11,1,1.45,1.45,False,1411,0,59,59
21.17,1,1.35,1.35,False,1411,0,27,27
26.5,1,1.4,1.3,False,1411,0,44,44
4.17,1,1.2,1.1,True,484,0,11,11
41.16,1,1.5,1.3,False,1411,0,22,22
41.5,1,1.5,1.3,False,1411,0,26,26
12.17,1,1.3,1.15,True,484,0,8,8
40.3,1,1.5,1.25,False,1411,0,21,21
5.8,1,1.2,1.15,True,377,0,2,2
51.16,1,1.55,1.35,False,1411,0,31,31
51.1,1,1.55,1.35,False,1411,0,34,34
51.1,1,1.55,1.35,False,1411,0,38,38
51.1,1,1.55,1.35,False,1411,0,34,34
51.1,1,1.55,1.35,False,1411,0,38,38
28.16,1,1.4,1.4,False,1411,0,42,42
21.16,1,1.35,1.35,False,1411,0,33,33
16.5,1,1.35,1.1,True,518,0,4,4
24.5,1,1.4,1.2,True,484,0,11,11
13.5,1,1.3,1.2,True,668,0,13,13
35.3,1,1.45,1.4,False,1411,0,35,35
38.4,1,1.5,1.15,True,484,0,4,4
41.19,1,1.5,1.3,False,1411,0,38,38
47.16,1,1.55,1.15,True,486,0,8,8
20.17,1,1.35,1.3,False,1411,0,33,33
4.18,1,1.2,1.1,True,484,0,1,1
43.9,1,1.5,1.4,False,1411,0,37,37
15.17,1,1.3,1.3,False,1411,0,41,41
19.18,1,1.35,1.25,True,668,0,28,28
33.4,1,1.45,1.3,False,1411,0,38,38
28.8,1,1.4,1.4,False,1411,0,30,30
49.16,1,1.55,1.25,True,668,0,28,28
29.8,1,1.45,1.1,True,484,0,7,7
18.11,1,1.35,1.2,True,484,0,10,10
36.16,1,1.45,1.45,False,1411,0,38,38
17.18,1,1.35,1.15,True,377,0,2,2
9.11,1,1.25,1.2,True,486,0,2,2
51.7,1,1.55,1.35,False,1411,0,31,31
11.5,1,1.3,1.1,True,484,0,1,1
33.3,1,1.45,1.3,False,1411,0,42,42
23.8,1,1.4,1.15,True,484,0,2,2
19.19,1,1.35,1.25,True,668,0,24,24
47.17,1,1.55,1.15,True,377,0,2,2
52.9,1,1.55,1.4,False,1411,0,33,33
42.7,1,1.5,1.35,False,1411,0,47,47
38.3,1,1.5,1.15,True,377,0,1,1
28.19,1,1.4,1.4,False,1411,0,59,59
51.11,1,1.55,1.35,False,1411,0,34,34
9.16,1,1.25,1.2,True,484,0,8,8
51.6,1,1.55,1.35,False,1411,0,35,35
17.19,1,1.35,1.15,True,484,0,10,10
36.17,1,1.45,1.45,False,1411,0,57,57
21.11,1,1.35,1.35,False,1411,0,44,44
49.17,1,1.55,1.25,False,1411,0,24,24
14.9,1,1.3,1.25,True,668,0,36,36
52.19,1,1.55,1.4,False,1411,0,47,47
31.6,1,1.45,1.2,True,484,0,14,14
18.16,1,1.35,1.2,False,1411,0,25,25
21.12,1,1.35,1.35,False,1411,0,45,45
36.14,1,1.45,1.45,False,1411,0,54,54
45.6,1,1.5,1.5,False,1411,0,52,52
51.5,1,1.55,1.35,False,1411,0,38,38
39.3,1,1.5,1.2,True,486,0,9,9
25.12,1,1.4,1.25,True,668,0,36,36
49.14,1,1.55,1.25,False,1411,0,35,35
31.18,1,1.45,1.2,True,484,0,13,13
51.12,1,1.55,1.35,False,1411,0,29,29
45.12,1,1.5,1.5,False,1411,0,30,30
27.12,1,1.4,1.35,False,1411,0,34,34
35.13,1,1.45,1.4,False,1411,0,29,29
47.14,1,1.55,1.15,True,377,0,2,2
49.15,1,1.55,1.25,True,668,0,19,19
25.15,1,1.4,1.25,True,668,0,15,15
15.5,1,1.3,1.3,False,1411,0,31,31
51.4,1,1.55,1.35,False,1411,0,33,33
21.13,1,1.35,1.35,False,1411,0,29,29
36.15,1,1.45,1.45,False,1411,0,27,27
2.6,1,1.15,1.1,True,486,0,1,1
47.15,1,1.55,1.15,True,377,0,3,3
51.13,1,1.55,1.35,False,1411,0,41,41
37.13,1,1.5,1.1,True,484,0,6,6
27.15,1,1.4,1.35,False,1411,0,41,41
1.9,1,1.1,1.1,True,484,0,8,8
35.14,1,1.45,1.4,False,1411,0,44,44
6.13,1,1.2,1.2,True,484,0,14,14
